physician_id,npi,first_name,last_name,specialty,territory_id,city,state,years_in_practice,medical_school,total_trx_2024,total_trx_2023,yoy_growth_pct,brand_trx,brand_share_pct,volume_decile,growth_decile,brand_decile,composite_score,tier,opportunity_score,priority_bucket,rank_in_terr
PH-1077,6353059702,Micheal,Rodriguez,Internal Medicine,T-019,South Robert,IL,39,Evans-Archer Medical School,295.0,259.0,13.8996138996139,109.0,36.94915254237288,10,7,7,8.2,Platinum,7.0,A (Protect - Weekly),4.0
PH-1078,5948989596,Michael,Campbell,Cardiology,T-027,Wrightmouth,WV,4,Baxter-Mcmahon Medical School,12.0,6.0,100.0,2.0,16.666666666666664,4,10,3,5.5,Bronze,6.5,B (Grow - Bi-weekly),24.0
PH-1079,4344149169,Sarah,Chapman,Internal Medicine,T-035,Port Janice,PR,37,Hill-Hayes Medical School,6.0,22.0,-72.72727272727273,1.0,16.666666666666664,3,1,3,2.4000000000000004,Bronze,2.0,D (Monitor - Quarterly),54.0
PH-1080,3946408822,Jeffrey,Watkins,Family Practice,T-024,Andersonfort,VA,27,Mcneil Ltd Medical School,3.0,2.0,50.0,0.0,0.0,2,9,1,3.8,Bronze,5.0,D (Monitor - Quarterly),45.0
PH-1081,8894132109,Sean,Brown,Oncology,T-036,North Michelle,WV,34,Mendoza LLC Medical School,15.0,24.0,-37.5,6.0,40.0,5,2,8,5.0,Bronze,5.0,D (Monitor - Quarterly),37.0
PH-1082,8534655792,Michele,Martinez,Hematology,T-024,North Brad,KY,4,"Reynolds, Torres and Hickman Medical School",18.0,17.0,5.88235294117647,4.0,22.22222222222222,5,7,4,5.3,Bronze,5.5,D (Monitor - Quarterly),31.0
PH-1083,2939002512,Kimberly,Harris,Internal Medicine,T-023,Cookfurt,VI,23,Rice-Larson Medical School,190.0,203.0,-6.403940886699508,77.0,40.526315789473685,10,4,8,7.6,Gold,6.0,A (Protect - Weekly),12.0
PH-1084,3595708619,Chelsea,Blackburn,Hospitalist,T-031,Janiceside,ME,6,Green LLC Medical School,216.0,227.0,-4.845814977973569,55.0,25.462962962962965,10,4,5,6.7,Silver,4.5,C (Retain - Monthly),13.0
PH-1085,6631138850,Nicole,Phillips,Cardiology,T-010,East Maria,GA,40,"Yang, Johnson and Wright Medical School",28.0,6.0,366.6666666666666,15.0,53.57142857142857,6,10,10,8.4,Platinum,10.0,B (Grow - Bi-weekly),3.0
PH-1086,4742463104,Jesse,Hayes,Internal Medicine,T-038,Gordonfurt,WY,21,"Guerra, Johnson and Moody Medical School",17.0,25.0,-32.0,4.0,23.52941176470588,5,2,4,3.8,Bronze,3.0,D (Monitor - Quarterly),41.0
PH-1087,5294690217,Samuel,Mitchell,Internal Medicine,T-003,Bakerton,ME,22,Skinner Inc Medical School,201.0,195.0,3.076923076923077,56.0,27.860696517412936,10,7,5,7.6,Gold,6.0,A (Protect - Weekly),10.0
PH-1088,2385022894,Robert,Morgan,Gastroenterology,T-028,Waltonburgh,ID,12,Anderson and Sons Medical School,76.0,76.0,0.0,14.0,18.421052631578945,8,5,4,5.9,Silver,4.5,C (Retain - Monthly),29.0
PH-1089,9302025691,Jason,Rich,Internal Medicine,T-036,North Jeffrey,KS,5,Mcdonald-Jones Medical School,0.0,0.0,0.0,0.0,0.0,1,5,1,2.2,Bronze,3.0,D (Monitor - Quarterly),58.0
PH-1090,1675076279,Chelsea,Potter,Rheumatology,T-030,Johnton,HI,37,May-Clark Medical School,4.0,19.0,-78.94736842105263,3.0,75.0,2,1,10,4.1,Bronze,5.5,D (Monitor - Quarterly),40.0
PH-1091,1239847230,Jay,Moran,Gastroenterology,T-027,North David,LA,14,Jones-Stanton Medical School,13.0,15.0,-13.333333333333334,6.0,46.15384615384615,4,3,9,5.199999999999999,Bronze,6.0,B (Grow - Bi-weekly),29.0
PH-1092,9017222405,Brian,Olsen,Internal Medicine,T-036,Hendricksview,TN,39,"Ford, Parsons and Garcia Medical School",9.0,4.0,125.0,3.0,33.33333333333333,3,10,7,6.300000000000001,Silver,8.5,B (Grow - Bi-weekly),23.0
PH-1093,7754619924,Brendan,Ward,Internal Medicine,T-022,New Monique,NV,21,Kramer Group Medical School,10.0,3.0,233.33333333333331,4.0,40.0,4,10,8,7.0,Gold,9.0,B (Grow - Bi-weekly),10.0
PH-1094,2581225909,Kimberly,Cooper,Endocrinology,T-008,Changport,VT,16,Melendez-Hardy Medical School,0.0,0.0,0.0,0.0,0.0,1,5,1,2.2,Bronze,3.0,D (Monitor - Quarterly),56.0
PH-1095,2373379121,David,Miller,Cardiology,T-031,North Alyssahaven,AZ,10,Terry Ltd Medical School,63.0,45.0,40.0,28.0,44.44444444444444,8,9,9,8.6,Platinum,9.0,A (Protect - Weekly),1.0
PH-1096,8690170740,Lauren,Cantu,Cardiology,T-034,West Dale,RI,9,"King, Kelly and George Medical School",12.0,10.0,20.0,4.0,33.33333333333333,4,8,7,6.1,Silver,7.5,B (Grow - Bi-weekly),31.0
PH-1097,1712227643,Jeffrey,Gibson,Internal Medicine,T-032,North Michael,LA,10,Thomas Group Medical School,0.0,0.0,0.0,0.0,0.0,1,5,1,2.2,Bronze,3.0,D (Monitor - Quarterly),60.0
PH-1098,2654963308,Lisa,Harris,Family Practice,T-017,Kellymouth,FM,4,Torres PLC Medical School,11.0,4.0,175.0,3.0,27.27272727272727,4,10,5,6.1,Silver,7.5,B (Grow - Bi-weekly),36.0
PH-1099,7899504702,Alex,Brooks,Hospitalist,T-025,Cannonstad,CA,21,"Miranda, Edwards and French Medical School",90.0,65.0,38.46153846153847,32.0,35.55555555555556,9,9,7,8.4,Platinum,8.0,A (Protect - Weekly),4.0
PH-1100,7749266329,Joyce,Gutierrez,Nephrology,T-001,Jacksonfort,NJ,25,Norton-Moore Medical School,108.0,112.0,-3.571428571428571,22.0,20.37037037037037,9,4,4,6.0,Silver,4.0,C (Retain - Monthly),33.0
PH-1101,5920616581,Donald,Jacobs,Internal Medicine,T-017,Lake Miguelburgh,FL,24,"Mitchell, Jones and Glass Medical School",23.0,25.0,-8.0,11.0,47.82608695652174,6,4,9,6.300000000000001,Silver,6.5,B (Grow - Bi-weekly),29.0
PH-1102,6302955963,Ryan,Ford,Internal Medicine,T-015,Lake Ricky,GU,32,"Sharp, Beck and Finley Medical School",14.0,21.0,-33.33333333333333,5.0,35.714285714285715,4,2,7,4.300000000000001,Bronze,4.5,D (Monitor - Quarterly),40.0
PH-1103,661549808,Matthew,Lee,Cardiology,T-006,East Dianaton,AZ,1,Berry-York Medical School,930.0,1028.0,-9.53307392996109,431.0,46.344086021505376,10,4,9,7.9,Platinum,6.5,A (Protect - Weekly),4.0
PH-1104,3211221215,Kara,Dixon,Internal Medicine,T-039,Lake Nathanberg,VI,17,Stephens-Nichols Medical School,6.0,4.0,50.0,4.0,66.66666666666666,3,9,10,6.9,Silver,9.5,B (Grow - Bi-weekly),8.0
PH-1105,6401918548,Amanda,Price,Cardiology,T-029,Karentown,AZ,9,Thompson-Reilly Medical School,3.0,11.0,-72.72727272727273,3.0,100.0,2,1,10,4.1,Bronze,5.5,D (Monitor - Quarterly),46.0
PH-1106,7787358566,Juan,Berg,Family Practice,T-006,Kimberlyville,PA,20,Ramsey-Robinson Medical School,11.0,9.0,22.22222222222222,4.0,36.36363636363637,4,8,7,6.1,Silver,7.5,B (Grow - Bi-weekly),27.0
PH-1107,2192622132,Andre,Vaughn,General Practice,T-003,West Frankview,ND,17,Flynn Inc Medical School,4.0,3.0,33.33333333333333,2.0,50.0,2,9,9,6.199999999999999,Silver,9.0,B (Grow - Bi-weekly),26.0
PH-1108,4789117972,Marcia,Sullivan,Gastroenterology,T-012,Barbarahaven,CT,1,"Martin, Hale and Rodriguez Medical School",11.0,10.0,10.0,0.0,0.0,4,7,1,4.0,Bronze,4.0,D (Monitor - Quarterly),37.0
PH-1109,8003666020,Bryan,Bailey,Internal Medicine,T-026,Lake Evan,MA,15,Stephens and Sons Medical School,197.0,248.0,-20.56451612903226,64.0,32.48730964467005,10,3,6,6.7,Silver,4.5,C (Retain - Monthly),26.0
PH-1110,1050524383,Andrea,Smith,Endocrinology,T-032,Angelaburgh,MT,4,"Jackson, Osborne and Saunders Medical School",39.0,17.0,129.41176470588235,5.0,12.82051282051282,7,10,3,6.700000000000001,Silver,6.5,A (Protect - Weekly),23.0
PH-1111,76862763,Michaela,Thompson,Family Practice,T-019,Port Walter,MH,35,Nunez-Andrade Medical School,25.0,12.0,108.33333333333331,13.0,52.0,6,10,9,8.1,Platinum,9.5,B (Grow - Bi-weekly),7.0
PH-1112,3376185186,Gregory,Gibson,Cardiology,T-033,South Andrea,WI,14,Smith Inc Medical School,348.0,351.0,-0.8547008547008548,153.0,43.96551724137931,10,5,9,8.2,Platinum,7.0,A (Protect - Weekly),1.0
PH-1113,3282339218,Melinda,Simon,Geriatrics,T-004,West Rachael,NH,24,"Greene, Chase and Rice Medical School",0.0,0.0,0.0,0.0,0.0,1,6,1,2.5,Bronze,3.5,D (Monitor - Quarterly),48.0
PH-1114,5067761065,Margaret,Jackson,Gastroenterology,T-019,Port Destinyview,IA,6,Howell Group Medical School,2.0,5.0,-60.0,0.0,0.0,2,1,1,1.4,Bronze,1.0,D (Monitor - Quarterly),65.0
PH-1115,9761781596,Bethany,Ferguson,Endocrinology,T-040,New Heather,MI,19,"Jimenez, Navarro and Smith Medical School",23.0,24.0,-4.166666666666666,6.0,26.08695652173913,6,4,5,5.1000000000000005,Bronze,4.5,D (Monitor - Quarterly),33.0
PH-1116,2665686295,Bailey,Davis,Family Practice,T-005,Shaneport,RI,27,"Watkins, Vance and Martin Medical School",37.0,38.0,-2.631578947368421,13.0,35.13513513513514,7,4,7,6.1,Silver,5.5,C (Retain - Monthly),24.0
PH-1117,5394607429,Michelle,Johnson,Family Practice,T-040,Courtneyberg,WV,13,"Jenkins, Garza and Shea Medical School",0.0,0.0,0.0,0.0,0.0,1,6,2,2.8,Bronze,4.0,D (Monitor - Quarterly),48.0
PH-1118,1799670808,Kimberly,Ellis,Hospitalist,T-035,Scottstad,TX,19,"Jefferson, Mitchell and Hill Medical School",15.0,8.0,87.5,5.0,33.33333333333333,5,10,7,7.1,Gold,8.5,B (Grow - Bi-weekly),12.0
PH-1119,8398416734,Mary,Stone,Family Practice,T-010,Jamieshire,ND,25,"Rodriguez, James and Frank Medical School",45.0,51.0,-11.76470588235294,21.0,46.66666666666666,7,4,9,6.699999999999999,Silver,6.5,A (Protect - Weekly),15.0
PH-1120,8044509286,Nancy,Murphy,Internal Medicine,T-004,North Mary,AZ,23,Ross Group Medical School,52.0,57.0,-8.771929824561402,23.0,44.230769230769226,8,4,9,7.1,Gold,6.5,A (Protect - Weekly),16.0
PH-1121,664890082,Joseph,Bass,Internal Medicine,T-022,Abigailbury,AL,37,"Wiley, Berry and Lee Medical School",49.0,36.0,36.11111111111111,18.0,36.734693877551024,8,9,7,8.0,Platinum,8.0,A (Protect - Weekly),3.0
PH-1122,574883997,Jose,Bond,Cardiology,T-014,New Michaelbury,AL,3,Schaefer Group Medical School,18.0,14.0,28.57142857142857,7.0,38.88888888888889,5,8,8,6.800000000000001,Silver,8.0,B (Grow - Bi-weekly),19.0
PH-1123,5000305661,Brittany,Booth,Geriatrics,T-019,Deannatown,PW,18,Hughes-Davis Medical School,0.0,0.0,0.0,0.0,0.0,1,6,2,2.8,Bronze,4.0,D (Monitor - Quarterly),54.0
PH-1124,4937846790,Wayne,Castillo,Internal Medicine,T-008,Lake Davidfort,GA,33,Humphrey-Lara Medical School,18.0,19.0,-5.263157894736842,6.0,33.33333333333333,5,4,7,5.300000000000001,Bronze,5.5,D (Monitor - Quarterly),35.0
PH-1125,136510344,Kevin,Novak,Endocrinology,T-011,New Caitlin,AZ,5,Webb-Ortega Medical School,1.0,2.0,-50.0,0.0,0.0,1,1,2,1.2999999999999998,Bronze,1.5,D (Monitor - Quarterly),46.0
PH-1126,6865240622,Darryl,Kent,Family Practice,T-017,Brennanberg,MD,6,Tate-Lopez Medical School,435.0,321.0,35.51401869158878,160.0,36.7816091954023,10,9,7,8.799999999999999,Platinum,8.0,A (Protect - Weekly),3.0
PH-1127,2190533470,Jonathan,Parker,Family Practice,T-028,Torresport,TX,14,Watson-Walker Medical School,32.0,15.0,113.33333333333331,17.0,53.125,7,10,10,8.8,Platinum,10.0,A (Protect - Weekly),1.0
PH-1128,6521383507,Maria,Montes,Neurology,T-033,Masonstad,IL,19,Martin PLC Medical School,5.0,15.0,-66.66666666666666,3.0,60.0,3,1,10,4.5,Bronze,5.5,D (Monitor - Quarterly),37.0
PH-1129,36221173,Sandra,Bowman,Pulmonology,T-002,Simpsonchester,WI,30,Herrera-Gardner Medical School,85.0,60.0,41.66666666666667,26.0,30.58823529411765,9,9,6,8.1,Platinum,7.5,A (Protect - Weekly),1.0
PH-1130,3958558522,Breanna,Torres,Family Practice,T-004,Donaldmouth,CT,33,Wilson-Shaw Medical School,31.0,21.0,47.61904761904761,17.0,54.83870967741935,6,9,10,8.1,Platinum,9.5,B (Grow - Bi-weekly),7.0
PH-1131,7591710508,Melissa,Williams,Neurology,T-007,Carolview,NV,15,Parker-Ruiz Medical School,9.0,10.0,-10.0,0.0,0.0,4,4,2,3.4,Bronze,3.0,D (Monitor - Quarterly),44.0
PH-1132,5352478417,David,Carpenter,Cardiology,T-023,Gonzalezport,PR,19,"Harris, Cook and Freeman Medical School",123.0,115.0,6.956521739130435,60.0,48.78048780487805,9,7,9,8.4,Platinum,8.0,A (Protect - Weekly),4.0
PH-1133,8033183611,Haley,Allen,Hematology,T-029,South Sharon,NY,20,Hunter-Preston Medical School,123.0,103.0,19.41747572815534,34.0,27.64227642276423,9,8,5,7.5,Gold,6.5,A (Protect - Weekly),14.0
PH-1134,8152787304,Margaret,Graham,Internal Medicine,T-018,Gabriellemouth,HI,10,Wallace LLC Medical School,41.0,52.0,-21.153846153846157,15.0,36.58536585365854,7,3,7,5.800000000000001,Silver,5.0,C (Retain - Monthly),24.0
PH-1135,6535378018,Anne,Rodriguez,Emergency Medicine,T-008,Jenningsborough,LA,26,Booth-Crawford Medical School,0.0,0.0,0.0,0.0,0.0,1,6,2,2.8,Bronze,4.0,D (Monitor - Quarterly),47.0
PH-1136,7762969143,Jason,Foster,Family Practice,T-010,Pamelachester,KS,17,Williams-Matthews Medical School,25.0,41.0,-39.02439024390244,8.0,32.0,6,2,6,4.800000000000001,Bronze,4.0,D (Monitor - Quarterly),37.0
PH-1137,9001089857,Jeremy,Smith,Cardiology,T-005,Port Sarah,VT,28,Martin-Padilla Medical School,108.0,86.0,25.58139534883721,55.0,50.92592592592593,9,8,9,8.7,Platinum,8.5,A (Protect - Weekly),1.0
PH-1138,8968442464,Jill,Robertson,Family Practice,T-005,Christinemouth,OR,18,Kim-Hoffman Medical School,4.0,3.0,33.33333333333333,4.0,100.0,2,9,10,6.5,Silver,9.5,B (Grow - Bi-weekly),16.0
PH-1139,5759582819,Brett,Thomas,Gastroenterology,T-027,Mcgeemouth,VA,12,"Lynch, Prince and Singleton Medical School",1.0,8.0,-87.5,1.0,100.0,1,1,10,3.7,Bronze,5.5,D (Monitor - Quarterly),35.0
PH-1140,1248839717,Alexis,Murphy,Cardiology,T-003,Ruthview,MA,10,Tyler and Sons Medical School,212.0,199.0,6.532663316582915,96.0,45.28301886792453,10,7,9,8.799999999999999,Platinum,8.0,A (Protect - Weekly),1.0
PH-1141,6728681123,Danielle,Clark,Endocrinology,T-035,Karenside,DE,16,Lane PLC Medical School,0.0,0.0,0.0,0.0,0.0,1,6,2,2.8,Bronze,4.0,D (Monitor - Quarterly),47.0
PH-1142,7814590099,Crystal,Jackson,Neurology,T-024,South Taylorton,MN,10,Hernandez-Hensley Medical School,53.0,59.0,-10.16949152542373,18.0,33.9622641509434,8,4,7,6.5,Silver,5.5,C (Retain - Monthly),17.0
PH-1143,6933515880,Karen,Marshall,Pulmonology,T-026,Port Marymouth,ID,39,Nunez Inc Medical School,13.0,20.0,-35.0,5.0,38.46153846153847,4,2,8,4.6,Bronze,5.0,D (Monitor - Quarterly),44.0
PH-1144,1193910382,Melissa,Rollins,Internal Medicine,T-038,Dennismouth,MI,20,Sanchez Group Medical School,14.0,24.0,-41.66666666666667,1.0,7.142857142857142,4,1,3,2.8,Bronze,2.0,D (Monitor - Quarterly),45.0
PH-1145,908581810,Justin,Brown,Internal Medicine,T-020,West Jason,NH,19,Morales LLC Medical School,0.0,0.0,0.0,0.0,0.0,1,6,2,2.8,Bronze,4.0,D (Monitor - Quarterly),50.0
PH-1146,8736627135,William,Greene,Neurology,T-002,East Michael,AS,30,"Brown, Smith and Cook Medical School",83.0,83.0,0.0,21.0,25.301204819277107,9,6,5,6.9,Silver,5.5,C (Retain - Monthly),18.0
PH-1147,5615473156,Lori,Allen,Neurology,T-022,Carrollstad,MI,3,Garcia LLC Medical School,11.0,9.0,22.22222222222222,0.0,0.0,4,8,2,4.6,Bronze,5.0,D (Monitor - Quarterly),38.0
PH-1148,3690283772,Stephen,Wyatt,Family Practice,T-027,Barajasfurt,MT,10,Cooper and Sons Medical School,28.0,24.0,16.666666666666664,8.0,28.57142857142857,6,8,6,6.6000000000000005,Silver,7.0,B (Grow - Bi-weekly),12.0
PH-1149,4281644161,Austin,Garcia,Family Practice,T-032,Haleymouth,SC,6,Cook Ltd Medical School,33.0,64.0,-48.4375,9.0,27.27272727272727,7,1,5,4.6,Bronze,3.0,C (Retain - Monthly),43.0
PH-1150,4640510388,Aaron,Henry,Internal Medicine,T-036,North Joseph,NM,2,Clark-Taylor Medical School,61.0,56.0,8.928571428571429,25.0,40.98360655737705,8,7,8,7.700000000000001,Gold,7.5,A (Protect - Weekly),6.0
PH-1151,8144471893,Brittany,Bauer,Geriatrics,T-001,New Robertton,MT,19,Morales-Neal Medical School,307.0,374.0,-17.914438502673796,73.0,23.778501628664493,10,3,4,6.1000000000000005,Silver,3.5,C (Retain - Monthly),32.0
PH-1152,9092288498,Shawn,Nelson,Cardiology,T-010,Karenstad,DE,15,"Young, Decker and Murphy Medical School",43.0,26.0,65.38461538461539,27.0,62.7906976744186,7,9,10,8.5,Platinum,9.5,A (Protect - Weekly),1.0
PH-1153,7271743068,Susan,Galloway,Internal Medicine,T-021,Port Patrickview,WI,22,"Cannon, Johnson and Torres Medical School",28.0,6.0,366.6666666666666,9.0,32.142857142857146,6,10,6,7.2,Gold,8.0,B (Grow - Bi-weekly),11.0
PH-1154,3988187387,Scott,Burgess,Neurology,T-030,Lake Jim,MO,25,Juarez-Cole Medical School,346.0,307.0,12.703583061889251,95.0,27.45664739884393,10,7,5,7.6,Gold,6.0,A (Protect - Weekly),8.0
PH-1155,4130909153,William,Walsh,Cardiology,T-001,Costaburgh,ND,4,Foster LLC Medical School,59.0,50.0,18.0,25.0,42.3728813559322,8,8,8,8.0,Platinum,8.0,A (Protect - Weekly),5.0
PH-1156,4204123190,Jennifer,Kelly,Hospitalist,T-009,Andersonview,WV,36,Jones-Brown Medical School,9.0,6.0,50.0,3.0,33.33333333333333,4,9,7,6.4,Silver,8.0,B (Grow - Bi-weekly),17.0
PH-1157,7941932453,Mary,Day,Hospitalist,T-010,New Timothyport,CT,36,"Mclean, Thomas and Hill Medical School",5.0,0.0,0.0,3.0,60.0,3,6,10,6.0,Silver,8.0,B (Grow - Bi-weekly),26.0
PH-1158,7098726496,Jamie,Thompson,Gastroenterology,T-032,South Meganberg,HI,32,Smith-Collier Medical School,92.0,99.0,-7.07070707070707,6.0,6.521739130434782,9,4,3,5.699999999999999,Bronze,3.5,C (Retain - Monthly),32.0
PH-1159,3261189003,Kevin,Fox,Internal Medicine,T-038,Lake Patrickton,NJ,17,Hernandez Group Medical School,16.0,11.0,45.45454545454545,1.0,6.25,5,9,3,5.6,Bronze,6.0,B (Grow - Bi-weekly),24.0
PH-1160,7202009536,Patricia,Gutierrez,Family Practice,T-027,North Ashley,ID,35,Mullen-Silva Medical School,36.0,56.0,-35.714285714285715,18.0,50.0,7,2,9,6.1,Silver,5.5,C (Retain - Monthly),17.0
PH-1161,577950017,John,Cook,Emergency Medicine,T-021,North Laurenborough,RI,25,Davis-Goodwin Medical School,17.0,18.0,-5.555555555555555,4.0,23.52941176470588,5,4,4,4.4,Bronze,4.0,D (Monitor - Quarterly),40.0
PH-1162,722113869,Blake,Hicks,Family Practice,T-015,Lake Peterberg,HI,4,Johnson LLC Medical School,6.0,5.0,20.0,4.0,66.66666666666666,3,8,10,6.6,Silver,9.0,B (Grow - Bi-weekly),21.0
PH-1163,5461719281,Thomas,Smith,Family Practice,T-009,Kirkchester,AR,27,Bryan LLC Medical School,30.0,44.0,-31.818181818181817,13.0,43.333333333333336,6,2,8,5.4,Bronze,5.0,D (Monitor - Quarterly),27.0
PH-1164,4225216025,Herbert,Pruitt,Cardiology,T-028,Karinaberg,VA,17,"Cross, Aguilar and Torres Medical School",0.0,0.0,0.0,0.0,0.0,1,6,2,2.8,Bronze,4.0,D (Monitor - Quarterly),47.0
PH-1165,7726903265,Leslie,Walker,Endocrinology,T-020,South Robert,SD,40,Morrison-Evans Medical School,10.0,19.0,-47.368421052631575,5.0,50.0,4,1,9,4.6,Bronze,5.0,D (Monitor - Quarterly),41.0
PH-1166,8024559851,Patrick,Anderson,Pulmonology,T-023,New Elizabethmouth,ND,32,"Nielsen, Davis and Trujillo Medical School",21.0,24.0,-12.5,5.0,23.809523809523807,6,3,5,4.800000000000001,Bronze,4.0,D (Monitor - Quarterly),49.0
PH-1167,8649864786,Kylie,Odonnell,Emergency Medicine,T-033,Martinezmouth,MS,5,Velez PLC Medical School,11.0,21.0,-47.61904761904761,7.0,63.63636363636363,4,1,10,4.9,Bronze,5.5,D (Monitor - Quarterly),35.0
PH-1168,8447408378,Tiffany,Davila,Cardiology,T-034,New Antonioport,RI,40,"Anderson, Kim and Williams Medical School",73.0,84.0,-13.095238095238097,29.0,39.72602739726028,8,3,8,6.5,Silver,5.5,C (Retain - Monthly),20.0
PH-1169,6983692353,Joshua,Adams,Family Practice,T-003,Nelsonton,NY,33,Wilson PLC Medical School,119.0,102.0,16.666666666666664,32.0,26.89075630252101,9,8,5,7.5,Gold,6.5,A (Protect - Weekly),13.0
PH-1170,8654622021,Whitney,Gonzalez,Pulmonology,T-018,Parksberg,VI,30,Howard LLC Medical School,56.0,75.0,-25.333333333333336,10.0,17.857142857142858,8,2,3,4.7,Bronze,2.5,C (Retain - Monthly),35.0
PH-1171,330000886,John,Carter,Hospitalist,T-010,Chavezshire,DE,18,"Smith, Black and Armstrong Medical School",0.0,0.0,0.0,0.0,0.0,1,6,2,2.8,Bronze,4.0,D (Monitor - Quarterly),48.0
PH-1172,9114160091,Patrick,Mullins,Oncology,T-019,Port Jimmy,TX,36,Harris-Bryant Medical School,4.0,3.0,33.33333333333333,0.0,0.0,2,9,2,4.1,Bronze,5.5,D (Monitor - Quarterly),47.0
PH-1173,9897906085,Kevin,Zhang,Hospitalist,T-013,Port Michelleside,NE,3,Cooke-Price Medical School,20.0,29.0,-31.03448275862069,11.0,55.00000000000001,5,2,10,5.6,Bronze,6.0,B (Grow - Bi-weekly),30.0
PH-1174,9984336,David,Davis,Neurology,T-001,South Christopher,CT,27,"Khan, Flores and Bates Medical School",193.0,269.0,-28.25278810408922,43.0,22.279792746113987,10,2,4,5.8,Bronze,3.0,C (Retain - Monthly),34.0
PH-1175,8545829420,Jaime,Green,Endocrinology,T-017,North Michaelmouth,WV,9,Ramirez Group Medical School,91.0,105.0,-13.333333333333334,29.0,31.868131868131865,9,3,6,6.3,Silver,4.5,C (Retain - Monthly),30.0
PH-1176,756999449,Pamela,Nelson,Internal Medicine,T-025,Reynoldsberg,VT,39,Davis PLC Medical School,146.0,118.0,23.728813559322035,35.0,23.972602739726025,9,8,5,7.5,Gold,6.5,A (Protect - Weekly),11.0
PH-1177,2402818223,William,Carlson,Internal Medicine,T-028,Tammyberg,MH,33,Taylor-Schmidt Medical School,1.0,21.0,-95.23809523809524,1.0,100.0,2,1,10,4.1,Bronze,5.5,D (Monitor - Quarterly),42.0
PH-1178,8174527353,Robert,Moore,Emergency Medicine,T-009,West Wendy,AK,18,Phillips and Sons Medical School,18.0,16.0,12.5,7.0,38.88888888888889,5,7,8,6.5,Silver,7.5,B (Grow - Bi-weekly),14.0
PH-1179,9182851816,Shawna,Fuller,Hematology,T-021,Michaeltown,LA,2,"Cline, Sanders and Ware Medical School",20.0,14.0,42.85714285714285,1.0,5.0,5,9,3,5.6,Bronze,6.0,B (Grow - Bi-weekly),30.0
PH-1180,792304660,Brian,Anderson,Neurology,T-038,New Douglas,CO,40,Davis Ltd Medical School,4.0,2.0,100.0,0.0,0.0,2,10,2,4.4,Bronze,6.0,B (Grow - Bi-weekly),36.0
PH-1181,2329615120,Diana,Baker,Family Practice,T-037,Alexanderchester,NE,15,Walker-Briggs Medical School,0.0,0.0,0.0,0.0,0.0,1,6,2,2.8,Bronze,4.0,D (Monitor - Quarterly),49.0
PH-1182,4460422763,Melissa,Evans,Cardiology,T-034,North Christymouth,IA,22,Diaz Ltd Medical School,391.0,489.0,-20.040899795501023,174.0,44.50127877237852,10,3,9,7.6,Gold,6.0,A (Protect - Weekly),10.0
PH-1183,3472435861,Travis,Ortiz,Hematology,T-013,East Shelby,WV,4,Brady and Sons Medical School,12.0,4.0,200.0,0.0,0.0,4,10,2,5.199999999999999,Bronze,6.0,B (Grow - Bi-weekly),38.0
PH-1184,7267086665,Sarah,Logan,Nephrology,T-007,Port David,CA,24,"Suarez, Henson and Ortiz Medical School",5.0,10.0,-50.0,0.0,0.0,3,1,2,2.1,Bronze,1.5,D (Monitor - Quarterly),51.0
PH-1185,8784947712,Belinda,Fowler,Emergency Medicine,T-015,Alexischester,CT,1,"Turner, Cunningham and Holder Medical School",3.0,0.0,0.0,0.0,0.0,2,6,2,3.2,Bronze,4.0,D (Monitor - Quarterly),47.0
PH-1186,2235434046,Natasha,Molina,Hematology,T-014,North Edward,MA,38,"Reynolds, King and Rodgers Medical School",246.0,167.0,47.30538922155689,66.0,26.82926829268293,10,9,5,8.2,Platinum,7.0,A (Protect - Weekly),3.0
PH-1187,5254920644,Dawn,Miller,Pulmonology,T-001,North Ellenfort,WI,38,Payne Inc Medical School,27.0,29.0,-6.896551724137931,12.0,44.44444444444444,6,4,9,6.300000000000001,Silver,6.5,B (Grow - Bi-weekly),30.0
PH-1188,8273063435,Erica,Mccormick,Internal Medicine,T-029,Lake Calvin,NC,5,Willis-Barnes Medical School,44.0,48.0,-8.333333333333332,5.0,11.363636363636363,7,4,3,4.9,Bronze,3.5,C (Retain - Monthly),38.0
PH-1189,664051102,Christopher,Ochoa,Hematology,T-028,Larryview,CO,21,"Lopez, Roy and Wilson Medical School",166.0,191.0,-13.089005235602096,50.0,30.120481927710845,9,3,6,6.3,Silver,4.5,C (Retain - Monthly),25.0
